index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
191732,338,6,28/06/2014,568,1,0,0,0,5194.18431298848
33141,541,3,14/05/2014,694,1,0,0,0,5896.82371358783
45795,320,1,03/03/2014,2610,1,1,0,0,18780.802327488316
371962,757,3,19/11/2014,509,1,0,0,0,5028.070871482836
644689,555,7,24/02/2013,0,0,0,0,0,0.0
582667,468,1,06/05/2013,685,1,0,0,0,5658.907756169501
501383,1034,6,02/02/2013,237,1,0,0,0,2825.121344069601
52387,773,3,11/09/2013,780,1,1,0,0,7802.314838744991
512777,495,7,19/05/2013,0,0,0,0,0,0.0
262004,722,7,02/06/2013,0,0,0,0,0,0.0
145882,620,1,29/04/2013,771,1,1,0,0,7569.2921693067765
420333,294,1,27/01/2014,780,1,0,0,0,6271.773021144734
275901,1089,7,25/01/2015,0,0,0,0,0,0.0
115878,991,1,26/08/2013,616,1,1,0,1,6863.577905000362
368720,338,7,12/01/2014,0,0,0,0,0,0.0
108862,1036,6,24/05/2014,495,1,0,0,0,4707.374057612673
309118,559,2,09/07/2013,789,1,0,0,0,6372.179701660469
196954,159,3,22/04/2015,534,1,0,0,0,5073.045640524477
22027,321,3,13/02/2013,509,1,0,0,1,4556.301793618652
581479,563,3,22/07/2015,429,1,0,0,1,4632.964672960166
456284,133,1,21/01/2013,984,1,1,0,0,8724.640183798561
9881,91,5,22/11/2013,739,1,1,0,0,7649.836544855963
330756,337,1,29/06/2015,432,1,1,0,0,5947.734939417336
375695,69,1,02/12/2013,1585,1,1,0,0,12776.404987756105
203956,912,4,24/07/2014,614,1,0,0,1,5580.4672118393355
362213,332,3,29/04/2015,603,1,1,0,0,6900.193925545085
71734,202,5,17/10/2014,514,1,0,0,0,5015.226838443079
272988,33,1,08/12/2014,812,1,0,0,0,6885.115487588104
416312,116,4,19/02/2015,775,1,1,0,0,7845.604109251173
592454,415,2,06/08/2013,394,1,0,0,1,4094.8433882929967
83273,990,4,18/09/2014,588,1,1,0,0,6824.294400852406
250460,751,3,12/02/2014,547,1,0,0,0,4884.575019897136
681452,803,1,17/02/2014,541,1,1,0,0,6255.885847102851
162113,321,1,01/12/2014,668,1,1,0,0,7406.79307810578
233228,819,3,22/07/2015,404,1,0,0,1,4481.89163528377
64915,710,5,03/01/2014,368,1,0,0,1,3823.7741261177
134370,991,3,06/11/2013,496,1,1,0,0,6160.4598603556515
156599,1006,5,21/11/2014,832,1,0,0,0,6982.552863047284
94261,307,3,31/12/2014,165,1,0,0,1,3078.561140868289
29432,972,7,02/11/2014,0,0,0,0,0,0.0
339523,64,6,30/05/2015,962,1,0,0,0,7710.329720476235
60668,771,5,16/08/2013,891,1,1,0,1,8512.289595511742
145937,682,1,11/08/2014,1468,1,0,0,1,10764.54323354608
608937,335,1,28/01/2013,2630,1,0,0,0,17279.430696877185
369759,440,2,10/02/2015,520,1,0,0,0,4891.854079132667
466566,69,1,18/05/2015,1255,1,1,0,0,10866.218147612526
558220,603,3,08/01/2014,1074,1,1,0,0,9424.540163037891
310006,733,4,03/07/2014,4036,1,1,0,0,27559.769579705608
17169,734,3,22/04/2015,469,1,0,0,0,4680.255742565903
313352,95,1,08/04/2013,1226,1,1,0,0,10291.32883476629
52881,1085,6,16/02/2013,581,1,0,0,0,4922.214755996654
155461,812,5,06/02/2015,838,1,1,0,0,8209.288923088287
637867,994,5,05/07/2013,524,1,1,0,0,6166.591307003109
629641,122,7,03/11/2013,0,0,0,0,0,0.0
570786,101,1,09/09/2013,953,1,1,0,0,8845.121914679708
98644,214,6,11/07/2015,713,1,0,0,0,6261.648581333633
640179,526,6,15/03/2014,1210,1,0,0,0,8935.399792042386
369809,361,4,03/04/2014,681,1,1,0,0,7164.447036168887
31016,769,5,11/07/2014,3213,1,0,0,1,21269.00096756738
665484,1092,3,22/05/2013,1042,1,0,0,1,7910.282395782589
573247,403,2,21/07/2015,680,1,0,0,1,6148.428798838111
573049,74,3,13/05/2015,929,1,0,0,0,7488.657380064542
370352,572,3,06/08/2014,539,1,1,0,1,6545.145785811474
563674,118,1,09/09/2013,979,1,1,0,0,9002.237873863138
698792,443,6,23/02/2013,300,1,0,0,0,3233.3180192643777
298120,575,7,07/06/2015,0,0,0,0,0,0.0
530,66,2,12/03/2013,445,1,0,0,0,4135.581037255062
311405,162,3,20/11/2013,475,1,1,0,0,6051.886922207719
711129,963,4,19/12/2013,1595,1,1,0,0,12859.090133505524
296092,951,1,03/02/2014,931,1,1,0,0,8594.296821354015
400615,266,1,24/11/2014,692,1,1,0,0,7541.493863521959
546202,473,2,11/02/2014,475,1,0,0,0,4448.175498996337
429982,276,4,12/02/2015,446,1,0,0,1,4520.401135704946
666686,334,2,29/01/2013,467,1,0,0,0,4209.900649510557
565844,1045,4,24/04/2014,1023,1,0,0,1,7930.701220856805
116077,118,4,25/12/2014,0,0,0,c,1,0.0
54415,262,2,10/09/2013,3230,1,1,0,0,22606.163358636317
203900,937,2,06/01/2015,544,1,1,0,1,6465.33460753347
652457,583,6,15/03/2014,314,1,0,0,0,3520.9421217212803
436423,1078,1,17/06/2013,635,1,1,0,0,6812.625367211353
330247,483,6,05/04/2014,206,1,0,0,0,2895.6551708198967
226937,537,5,31/01/2014,632,1,0,0,0,5382.657327672059
220575,689,7,08/06/2014,0,0,0,0,0,0.0
390209,486,3,27/03/2013,582,1,1,0,1,6457.22626720689
65895,307,6,16/08/2014,164,1,0,0,0,2818.0145470024436
111356,638,7,15/12/2013,0,0,0,0,0,0.0
502805,976,7,27/07/2014,0,0,0,0,0,0.0
449992,685,3,20/02/2013,798,1,1,0,0,7639.787906882761
303153,337,6,21/06/2014,378,1,0,0,0,4036.8650198979303
518955,1060,3,04/12/2013,1020,1,1,0,0,9364.77268105594
670533,337,1,05/01/2015,456,1,1,0,1,5932.248342519742
591329,459,2,24/09/2013,1244,1,1,0,0,10623.24965912581
450520,234,5,10/04/2015,856,1,0,0,1,7076.261200390232
105731,342,7,24/05/2015,0,0,0,0,0,0.0
607796,334,3,10/09/2014,468,1,0,0,0,4687.647946579149
223296,144,1,04/11/2013,807,1,1,0,0,8037.190104263951
355663,734,1,14/07/2014,726,1,1,0,1,7645.205190984416
88604,680,2,23/12/2014,1428,1,0,0,1,10700.297625135514
655694,240,7,08/12/2013,0,0,0,0,0,0.0
367686,356,7,25/08/2013,0,0,0,0,0,0.0
201099,296,7,05/10/2014,0,0,0,0,0,0.0
424460,616,4,08/08/2013,820,1,0,0,1,6671.746295084071
604856,470,1,24/11/2014,1894,1,1,0,0,14805.085515001847
268081,609,2,03/02/2015,513,1,1,0,1,6314.516819425393
82424,913,5,03/04/2015,0,0,1,b,1,0.0
649684,936,7,14/04/2013,0,0,0,0,0,0.0
407022,1000,7,31/03/2013,0,0,0,0,0,0.0
673036,663,3,31/12/2014,423,1,0,0,1,4637.634889688401
239854,733,7,04/01/2015,3051,1,0,0,0,20138.193083341816
514904,710,5,18/01/2013,287,1,0,0,0,3107.7738819190417
101351,980,5,23/05/2014,640,1,1,0,0,6983.310998026456
242225,1065,1,20/04/2015,482,1,0,0,0,4756.195377371914
178563,914,3,16/01/2013,960,1,0,0,0,7172.041711381171
507662,132,2,16/07/2013,605,1,1,0,0,6670.468845396186
404754,1093,1,03/06/2013,18,1,1,0,0,3065.814383858349
654681,194,2,13/08/2013,400,1,1,0,1,5541.287618369155
278124,770,2,12/02/2013,744,1,0,0,0,5901.974272075167
35170,32,2,07/01/2014,827,1,1,0,0,7930.629378402547
667264,681,4,16/07/2015,615,1,1,0,0,7077.010629890312
488962,179,3,03/12/2014,1122,1,1,0,0,10152.897787094407
408101,187,7,11/05/2014,0,0,0,0,0,0.0
31172,70,4,19/02/2015,718,1,1,0,0,7501.157583349093
159816,700,6,14/02/2015,298,1,0,0,0,3555.5621941379504
157495,51,7,28/04/2013,0,0,0,0,0,0.0
225282,294,3,10/12/2014,744,1,0,0,0,6476.8151698941365
197780,716,7,22/09/2013,0,0,0,0,0,0.0
139596,350,4,19/12/2013,754,1,1,0,0,7776.993146072433
572367,537,3,07/01/2015,716,1,1,0,0,7432.92137583124
605171,486,7,17/03/2013,0,0,0,0,0,0.0
50531,335,6,12/04/2014,1784,1,0,0,0,12440.549515702529
20189,359,1,18/11/2013,695,1,1,0,0,7378.711308974016
692751,813,2,20/01/2015,623,1,0,0,0,5486.926422498771
520179,85,3,20/05/2015,745,1,1,0,0,7786.946523800318
625436,978,6,26/01/2013,699,1,0,0,0,5607.9309219685965
46362,161,5,03/10/2014,0,0,1,a,0,0.0
388112,1019,7,26/04/2015,0,0,0,0,0,0.0
228473,161,6,09/11/2013,807,1,0,0,0,6642.7134719446185
655835,960,6,12/10/2013,527,1,0,0,0,4914.182671358634
63898,372,2,13/08/2013,791,1,1,0,1,7904.06992762757
603426,1008,5,01/11/2013,700,1,0,0,0,5985.647491546755
404621,967,4,30/05/2013,0,0,1,a,0,0.0
308019,1075,3,16/07/2014,1127,1,1,0,1,10071.035060099151
244126,215,3,23/04/2014,393,1,0,0,1,4122.3514990194235
245887,732,1,02/02/2015,578,1,1,0,0,6632.892641682527
250781,127,4,21/11/2013,675,1,1,0,0,7261.7803960116
587441,981,6,06/06/2015,598,1,0,0,0,5519.726450268587
34503,125,6,10/05/2014,1262,1,0,0,0,9323.966440023447
179193,621,5,08/11/2013,862,1,1,0,0,8374.787476723432
257509,379,5,07/03/2014,522,1,1,0,0,6168.418910329405
639940,306,3,22/05/2013,403,1,0,0,1,4048.855552774563
634347,400,3,05/06/2013,1276,1,1,0,0,10670.427984519047
127092,464,2,14/01/2014,912,1,0,0,0,7052.419418968551
166078,810,3,04/09/2013,411,1,0,0,0,4162.29010160797
33056,571,4,07/03/2013,534,1,1,0,0,6067.877683702274
446261,492,6,24/08/2013,909,1,0,0,0,7157.40816418943
330068,87,3,22/10/2014,677,1,1,0,1,7480.8963036496425
59564,203,4,17/04/2014,1085,1,1,0,1,9697.220641827793
399728,655,3,18/09/2013,450,1,0,0,0,4416.292453883332
247806,930,3,29/04/2015,1220,1,1,0,0,10628.67649539793
522713,827,1,17/06/2013,1622,1,1,0,0,12776.988894674461
478202,489,6,24/01/2015,294,1,0,0,0,3504.0419362492394
32064,355,7,11/05/2014,0,0,0,0,0,0.0
601351,405,1,01/09/2014,699,1,1,0,0,7472.802757456608
126989,454,2,19/08/2014,795,1,1,0,1,8109.152932724857
142865,749,3,31/12/2014,382,1,0,0,1,4389.875107899192
148812,980,1,02/03/2015,716,1,1,0,0,7507.256105445384
419026,913,6,25/10/2014,1104,1,0,0,0,8591.023906748393
313399,988,4,04/06/2015,823,1,1,0,0,8277.7879388539
17761,504,7,19/05/2013,0,0,0,0,0,0.0
449681,480,5,04/01/2013,560,1,0,0,1,4812.267943153332
476855,717,5,23/01/2015,517,1,0,0,0,4850.304259929573
636259,212,6,22/06/2013,341,1,0,0,0,3641.52981181792
328382,319,3,04/09/2013,772,1,0,0,0,6343.784765654767
475121,609,5,08/05/2015,565,1,1,0,0,6683.510583815922
568333,487,3,03/09/2014,694,1,1,0,0,7445.20649470709
111919,723,7,06/07/2014,0,0,0,0,0,0.0
301349,550,5,10/10/2014,528,1,1,0,0,6491.686027075397
22933,12,7,15/09/2013,0,0,0,0,0,0.0
654601,73,5,27/06/2014,440,1,0,0,0,4419.381187692576
465635,276,5,25/01/2013,549,1,1,0,0,6101.206017801189
429231,7,4,07/11/2013,962,1,1,0,0,8977.77045503608
502415,696,5,05/07/2013,925,1,1,0,1,8662.907734640641
337627,57,1,02/02/2015,1288,1,1,0,0,10923.366911691439
414790,440,6,13/09/2014,399,1,0,0,0,4274.613879770972
484819,295,3,06/08/2014,836,1,1,0,1,8339.893473406788
315950,1070,1,08/06/2015,704,1,0,0,0,6162.8944748021895
172947,760,3,25/12/2013,0,0,0,c,1,0.0
436990,93,6,17/08/2013,289,1,0,0,0,3401.6326230653212
557089,73,7,16/02/2014,0,0,0,0,0,0.0
572172,692,1,16/02/2015,1133,1,1,0,0,10005.04249159823
613460,477,4,22/08/2013,400,1,0,0,1,4152.047675621288
495833,992,2,02/07/2013,858,1,1,0,0,8180.999573180801
90098,922,7,13/07/2014,0,0,0,0,0,0.0
137560,177,1,24/03/2014,548,1,0,0,0,4946.768305907957
384608,248,7,07/06/2015,0,0,0,0,0,0.0
354500,167,2,23/06/2015,933,1,0,0,0,7566.361085810815
416663,611,6,23/05/2015,540,1,0,0,0,5151.052637749002
373701,780,3,29/04/2015,891,1,1,0,0,8640.555319576873
31613,464,5,05/04/2013,1362,1,0,0,1,9781.321051571984
577455,819,2,01/10/2013,544,1,0,0,0,5002.511440656905
471879,246,3,10/04/2013,919,1,1,0,0,8438.770276886236
74649,20,2,05/05/2015,984,1,1,0,0,9211.567178093304
463428,829,7,01/06/2014,0,0,0,0,0,0.0
189634,387,4,28/11/2013,1103,1,0,0,0,8456.292513497465
398407,420,6,17/01/2015,426,1,0,0,0,4292.5433684303425
423190,1051,7,14/04/2013,0,0,0,0,0,0.0
229951,837,7,18/05/2014,0,0,0,0,0,0.0
237788,118,2,24/06/2014,531,1,0,0,0,4965.359527655935
467972,398,7,25/05/2014,0,0,0,0,0,0.0
181717,817,6,28/02/2015,1869,1,0,0,0,13067.320295221347
228524,830,2,08/10/2013,669,1,1,0,0,7168.06333007256
293366,777,3,03/06/2015,440,1,1,0,1,6035.144732567598
297510,846,5,03/07/2015,814,1,1,0,1,8335.637671995384
53445,85,6,31/08/2013,769,1,0,0,0,6320.563359951833
344559,1041,5,30/05/2014,648,1,0,0,0,5639.796082549263
539134,391,5,10/10/2014,865,1,1,0,1,8601.255478261388
518084,370,7,28/09/2014,0,0,0,0,0,0.0
44034,1098,7,30/11/2014,0,0,0,0,0,0.0
54031,84,6,26/01/2013,1145,1,0,0,0,8303.073914115026
348299,733,4,28/03/2013,4175,1,1,0,1,28170.752414447605
233948,1099,1,13/05/2013,1139,1,1,0,0,9812.580821406213
614764,109,1,08/06/2015,771,1,0,0,0,6567.770215774828
186614,85,6,31/01/2015,926,1,0,0,0,7332.332535457972
405494,347,5,17/01/2014,394,1,0,0,0,3926.113595492847
558837,621,5,06/03/2015,935,1,1,0,0,8835.892605061934
500406,1074,5,05/04/2013,568,1,0,0,1,4983.241374970472
395616,403,5,23/08/2013,662,1,0,0,1,5736.602282862528
4474,1013,2,05/08/2014,503,1,1,0,1,6326.291439164663
362795,593,6,23/08/2014,1081,1,0,0,0,8368.53777572175
654285,36,1,30/03/2015,1243,1,1,0,1,10801.63746997231
685240,706,3,11/06/2014,446,1,0,0,1,4507.796861757466
21220,108,2,17/03/2015,883,1,1,0,0,8536.06158301665
52911,276,6,10/08/2013,255,1,0,0,0,3187.0090850753477
581066,682,4,08/08/2013,1760,1,0,0,0,12278.987608407042
312512,883,7,07/06/2015,0,0,0,0,0,0.0
536297,934,1,20/05/2013,0,0,0,a,0,0.0
143118,126,5,22/02/2013,587,1,1,0,0,6367.34981367999
45261,53,2,10/02/2015,509,1,0,0,0,4825.3819425550755
463555,977,2,04/02/2014,585,1,1,0,0,6504.755152305937
324965,128,5,03/07/2015,684,1,1,0,0,7476.952972769737
424828,136,1,04/05/2015,605,1,1,0,0,6919.990754526691
542763,227,2,09/06/2015,523,1,0,0,0,5070.434854418156
599611,188,3,17/04/2013,308,1,0,0,0,3354.686948542192
605820,836,6,20/12/2014,503,1,0,0,0,5033.5628106226795
280360,116,5,05/07/2013,816,1,1,0,1,8004.2292903717025
68443,1090,5,17/01/2014,702,1,0,0,0,5787.333419665694
397123,344,1,01/09/2014,1576,1,1,0,0,12772.444919143687
194146,152,1,27/07/2015,748,1,1,0,1,7968.224989958748
690933,594,5,14/02/2014,461,1,0,0,0,4367.502115076175
411212,253,2,14/10/2014,584,1,0,0,1,5507.408730066789
357927,681,5,22/02/2013,321,1,1,0,0,4759.932692803384
263393,1097,5,11/01/2013,2338,1,1,0,0,16893.66418042197
331358,91,4,26/03/2015,416,1,0,0,0,4324.777296474262
235417,1005,2,01/07/2014,1160,1,1,0,0,10177.708980630268
139333,40,5,24/05/2013,602,1,0,0,0,5180.9103741556755
295939,851,1,18/11/2013,485,1,1,0,0,6109.697792492516
456867,189,5,07/06/2013,874,1,1,0,0,8243.791883468803
592342,525,5,10/07/2015,829,1,0,0,0,6961.318303759093
588323,351,1,25/08/2014,437,1,0,0,0,4479.514669964265
558540,460,1,22/06/2015,335,1,0,0,0,3951.384852199175
635468,168,1,16/02/2015,859,1,1,0,0,8349.281998665188
452947,310,1,29/06/2015,1016,1,1,0,0,9476.801099537348
375077,940,4,26/03/2015,654,1,0,0,0,5762.992615153315
173120,199,2,03/02/2015,704,1,1,0,0,7395.609923964308
681674,234,5,04/01/2013,870,1,0,0,1,6685.573610340303
276772,582,7,05/05/2013,0,0,0,0,0,0.0
55132,732,4,15/05/2014,625,1,0,0,0,5481.171301993891
667130,630,6,12/10/2013,349,1,0,0,0,3838.5426431028754
505155,236,4,14/02/2013,854,1,0,0,0,6569.313982636901
375025,894,6,04/10/2014,1254,1,0,0,0,9469.969512556272
620121,35,2,04/11/2014,875,1,1,0,0,8621.165051455493
173580,955,4,10/04/2014,432,1,0,0,0,4267.901293378673
107738,839,5,31/05/2013,774,1,1,0,0,7630.479574402969
549030,1091,6,27/04/2013,597,1,0,0,0,5114.182988009765
616542,437,5,08/03/2013,675,1,1,0,0,6921.238788589835
250971,151,5,21/03/2014,68,1,1,0,0,3443.2609596267575
43009,208,4,07/02/2013,389,1,1,0,1,5224.318672698573
122127,159,3,03/06/2015,816,1,1,0,1,8307.283219220175
571588,1040,2,03/02/2015,941,1,1,0,0,8827.782321136328
450634,1043,6,17/05/2014,1265,1,0,0,0,9351.259411294712
487777,881,7,24/08/2014,0,0,0,0,0,0.0
528957,482,7,05/01/2014,0,0,0,0,0,0.0
475503,655,1,16/03/2015,960,1,1,0,0,9000.057366667024
200689,578,3,22/04/2015,703,1,0,0,0,6094.299375216768
446860,510,5,03/04/2015,0,0,1,b,1,0.0
141473,603,7,22/12/2013,0,0,0,0,0,0.0
16523,1064,6,29/06/2013,989,1,0,0,0,7566.507155139581
268557,100,7,05/04/2015,0,0,0,0,0,0.0
82310,649,2,30/09/2014,485,1,1,0,0,6217.583554340235
455092,994,2,29/04/2014,493,1,1,0,0,6062.41627505736
707251,247,1,29/09/2014,797,1,1,0,0,8101.665892148449
285706,248,4,12/06/2014,1075,1,0,0,0,8236.998758779257
59921,778,4,01/05/2014,0,0,1,a,0,0.0
319971,534,5,30/08/2013,646,1,1,0,1,7050.102239783504
600,146,2,16/04/2013,554,1,0,0,0,4839.936466884799
60451,918,6,16/02/2013,268,1,0,0,0,3030.7803242885275
424436,552,5,17/10/2014,609,1,0,0,0,5589.30438161327
135471,901,2,17/12/2013,942,1,1,0,0,8910.444044612988
443776,221,2,18/03/2014,482,1,1,0,0,5941.102946368803
449280,319,4,13/11/2014,837,1,1,0,0,8403.316585723253
112205,883,4,30/05/2013,0,0,1,a,0,0.0
132494,91,4,30/01/2014,665,1,0,0,0,5580.76456501201
263605,871,3,24/12/2014,565,1,0,0,1,5486.565536940121
67429,350,3,30/04/2014,736,1,1,0,0,7532.155373664515
345039,528,6,11/07/2015,744,1,0,0,0,6448.979148052284
262792,527,6,01/11/2014,0,0,0,a,0,0.0
300230,462,1,01/07/2013,888,1,1,0,0,8360.978045999538
160181,128,6,19/04/2014,800,1,0,0,1,6576.583862819243
254350,464,7,22/09/2013,0,0,0,0,0,0.0
436819,709,7,21/07/2013,0,0,0,0,0,0.0
570007,995,2,23/12/2014,1434,1,0,0,1,10736.555154177826
291908,729,1,11/02/2013,650,1,0,0,0,5332.630478019128
353271,90,5,03/04/2015,0,0,1,b,1,0.0
615514,979,7,06/01/2013,0,0,0,0,0,0.0
14566,486,2,03/06/2014,618,1,1,0,0,6864.623572803044
452963,486,7,08/03/2015,0,0,0,0,0,0.0
416056,382,1,17/06/2013,907,1,1,0,0,8456.30001713027
625539,953,2,12/11/2013,567,1,0,0,0,5196.339827430085
172746,1063,7,24/03/2013,0,0,0,0,0,0.0
601741,485,3,20/11/2013,393,1,1,0,0,5556.3673586292425
163459,137,6,22/06/2013,817,1,0,0,0,6517.960449176026
479614,488,2,24/02/2015,333,1,0,0,0,3780.156170813658
623145,673,4,17/01/2013,333,1,0,0,0,3384.4390988506493
1430,670,6,07/06/2014,678,1,0,0,0,5831.413058514125
388286,461,6,08/03/2014,487,1,0,0,0,4557.203335691651
179430,1115,7,23/03/2014,0,0,0,0,0,0.0
230998,13,5,24/01/2014,469,1,1,0,0,5789.519409555767
706011,521,7,20/07/2014,0,0,0,0,0,0.0
627049,18,2,23/09/2014,630,1,0,0,0,5683.620471829374
434059,791,7,08/12/2013,0,0,0,0,0,0.0
339999,757,7,28/06/2015,0,0,0,0,0,0.0
463760,706,1,19/08/2013,444,1,0,0,1,4414.008704753127
699646,773,7,10/05/2015,0,0,0,0,0,0.0
614450,116,6,18/10/2014,560,1,0,0,0,5294.510400160449
84697,394,2,11/06/2013,548,1,0,0,0,4878.013667456689
66348,136,3,10/04/2013,387,1,1,0,0,5223.936035133083
692390,941,2,08/01/2013,712,1,1,0,0,7063.946292772249
489216,454,4,16/01/2014,609,1,0,0,0,5224.032547116745
345154,615,1,02/12/2013,1852,1,1,0,0,14389.865030139743
535740,530,5,10/07/2015,1077,1,0,0,0,8459.962837508647
25324,1032,1,04/03/2013,1255,1,1,0,0,10420.896573110134
653519,26,7,08/09/2013,0,0,0,0,0,0.0
704901,127,2,07/01/2014,958,1,1,0,0,8722.252095826727
256593,224,4,23/07/2015,508,1,0,0,0,5038.55974110181
407379,768,6,26/04/2014,1064,1,0,0,0,8107.974444123276
538375,280,6,11/07/2015,485,1,0,0,0,4883.862477725139
294000,683,2,24/06/2014,796,1,0,0,0,6566.73372702545
588,11,1,02/09/2013,1105,1,0,0,0,8353.45928271825
326746,770,3,20/11/2013,801,1,1,0,0,8021.879333507619
635927,359,6,21/12/2013,867,1,0,0,0,7061.439126871701
189770,809,4,12/03/2015,645,1,0,0,0,5690.277908089571
696964,366,2,17/06/2014,724,1,1,0,0,7523.501666051045
69562,156,4,11/09/2014,800,1,0,0,0,6695.207059314183
340401,335,3,09/01/2013,3004,1,1,0,0,20915.631559334695
169637,278,4,25/09/2014,692,1,0,0,0,6060.899950052495
430536,964,6,28/02/2015,1510,1,0,0,0,10897.911474188673
496038,469,2,09/06/2015,1123,1,0,0,0,8696.187758651038
450475,186,1,29/07/2013,480,1,1,0,0,5932.122898121714
497278,688,2,18/03/2014,424,1,1,0,0,5590.613498959632
331466,5,3,06/03/2013,693,1,1,0,0,7027.393030931067
160621,432,7,24/05/2015,0,0,0,0,0,0.0
209851,381,6,27/12/2014,576,1,0,0,0,5483.860287387797
667184,84,2,01/07/2014,1642,1,1,0,0,13090.397147030686
475822,296,5,27/02/2015,684,1,0,0,0,5905.149136968539
184557,961,7,17/02/2013,0,0,0,0,0,0.0
676086,89,2,25/03/2014,596,1,0,0,0,5238.13771063945
161346,8,6,20/12/2014,487,1,0,0,0,4936.876066509809
689734,1104,5,10/05/2013,489,1,0,0,0,4479.731830358272
635690,98,7,17/02/2013,0,0,0,0,0,0.0
645378,147,6,02/08/2014,863,1,0,0,0,7023.688266933488
666252,702,4,18/06/2015,368,1,1,0,0,5546.587066644221
319333,229,7,13/01/2013,0,0,0,0,0,0.0
284001,604,3,20/05/2015,478,1,1,0,0,6173.486481416679
382764,185,4,18/07/2013,536,1,1,0,1,6329.230509503686
686975,462,7,14/04/2013,0,0,0,0,0,0.0
573937,549,5,06/12/2013,534,1,1,0,0,6430.531173413037
507825,208,3,25/12/2013,0,0,0,c,1,0.0
365680,1026,4,25/12/2014,0,0,0,c,1,0.0
224713,433,4,20/06/2013,649,1,1,0,0,6901.153785488801
132634,692,3,07/08/2013,679,1,0,0,1,5818.38519019651
386699,785,4,10/07/2014,501,1,0,0,1,4879.288668041874
40584,95,1,10/11/2014,973,1,1,0,0,9221.226393504068
478619,22,5,20/02/2015,577,1,1,0,1,6723.5197265557945
48923,217,1,29/09/2014,749,1,1,0,0,7811.605659809837
21355,350,7,14/07/2013,0,0,0,0,1,0.0
616784,690,7,30/11/2014,0,0,0,0,0,0.0
186761,815,6,12/01/2013,814,1,0,0,0,6284.538481779688
359347,23,5,05/04/2013,464,1,0,0,1,4354.7775382367545
124971,192,2,21/01/2014,502,1,1,0,0,5985.008302109956
391274,1067,2,11/06/2013,416,1,0,0,0,4080.3480285254773
276227,161,1,14/10/2013,762,1,0,0,0,6336.887570302177
457771,569,7,21/04/2013,0,0,0,0,0,0.0
614031,972,3,09/07/2014,0,0,0,0,0,0.0
169028,369,3,15/05/2013,510,1,1,0,0,6014.201538254507
683066,419,3,08/01/2014,985,1,1,0,0,8886.720148910012
612331,257,2,23/06/2015,475,1,0,0,0,4798.703035579703
473875,185,3,15/04/2015,510,1,1,0,0,6319.8738118887995
413846,540,2,03/12/2013,479,1,1,0,0,6094.24297334638
353061,608,4,04/12/2014,1145,1,1,0,0,10293.194154149562
641883,1006,4,20/02/2014,803,1,1,0,0,7843.058799129853
246278,701,4,15/05/2014,563,1,0,0,0,5106.510168556531
372238,879,4,03/04/2014,361,1,1,0,0,5230.712153911358
624129,78,2,23/12/2014,810,1,0,0,1,6965.7721337756375
110643,942,7,10/03/2013,0,0,0,0,0,0.0
272198,871,2,09/12/2014,410,1,0,0,0,4457.170214144979
234462,732,5,04/04/2014,736,1,1,0,0,7498.116891449783
694799,536,6,14/02/2015,603,1,0,0,0,5398.6532537897
16824,737,6,09/03/2013,522,1,0,0,0,4596.9584761196165
265654,153,1,04/02/2013,930,1,1,0,0,8416.506787527993
524317,791,7,09/11/2014,0,0,0,0,0,0.0
88107,994,2,28/07/2015,509,1,1,0,1,6525.275922165485
236111,680,4,12/09/2013,699,1,1,0,0,7314.147369066428
279808,601,4,18/04/2013,316,1,0,0,0,3404.3394929915085
670392,67,1,28/10/2013,727,1,0,0,1,6216.818634364114
413502,721,3,30/04/2014,911,1,1,0,1,8662.771540707676
368197,448,2,27/05/2014,626,1,0,0,0,5502.924292215495
626231,762,1,09/02/2015,389,1,0,0,0,4098.922189315606
150448,893,4,16/05/2013,826,1,1,0,0,7925.073906876729
98480,1098,3,08/10/2014,711,1,1,0,0,7594.922318080673
207515,522,4,12/03/2015,583,1,0,0,0,5315.616774652153
480469,153,7,03/03/2013,0,0,0,0,0,0.0
358542,623,5,20/12/2013,1257,1,1,0,0,10817.891836513882
126981,572,4,11/04/2013,569,1,1,0,0,6325.05692180997
252238,473,5,14/11/2014,533,1,1,0,0,6567.577619971475
411824,1100,2,09/04/2013,893,1,1,0,0,8280.345145309926
375415,756,4,26/03/2015,1872,1,0,0,0,13123.271010746015
706883,838,3,17/06/2015,850,1,1,0,0,8457.966060651699
518115,1068,5,06/09/2013,249,1,0,0,1,3259.0600655593444
652992,641,3,12/03/2014,430,1,0,0,0,4217.993499361037
564475,334,6,23/03/2013,490,1,0,0,0,4421.913401394093
652499,171,3,08/01/2014,993,1,1,0,0,8935.063520966447
136726,817,1,11/03/2013,3307,1,0,0,0,21429.11321805301
563251,839,3,21/05/2014,753,1,1,0,0,7663.54278353788
190938,727,7,16/03/2014,0,0,0,0,0,0.0
357288,152,4,27/03/2014,501,1,0,0,0,4666.678512255021
32530,568,3,15/05/2013,367,1,1,0,0,5150.063762745704
536164,592,4,25/07/2013,577,1,0,0,1,5185.132003759325
